285,114408,2,2,Satyam Peanuts,500 gm,75,Not Applicable,2018-09-29 19:56:27.425729
285,389683,2,2,Grofers Mother's Choice Raw Peanuts,Curently Unavailable,58,Not Applicable,2018-09-29 19:56:27.650129
285,375919,2,2,Dhuli Moong Dal,1 kg,72,Not Applicable,2018-09-29 19:56:27.777429
