358,375919,2,2,Dhuli Moong Dal,1 kg,81,Not Applicable,2018-09-30 15:19:39.808000
358,389683,2,2,Grofers Mother's Choice Raw Peanuts,Curently Unavailable,66,Not Applicable,2018-09-30 15:19:40.073000
358,114408,2,2,Satyam Peanuts,500 gm,75,Not Applicable,2018-09-30 15:19:40.318000
