95,95769,2,2,Kellogg's Original & the Best Corn Flakes (Pouch),875 gm,219,Not Applicable,2018-09-29 17:37:58.368283
95,388639,2,2,Chakki Fresh Atta,"5 kg, 10 kg",269,Not Applicable,2018-09-29 17:37:58.774170
