287,114408,2,2,Satyam Peanuts,500 gm,75,Not Applicable,2018-09-29 20:12:24.211434
287,375919,2,2,Dhuli Moong Dal,1 kg,72,Not Applicable,2018-09-29 20:12:24.339234
287,389683,2,2,Grofers Mother's Choice Raw Peanuts,Curently Unavailable,58,Not Applicable,2018-09-29 20:12:24.432834
