320,375919,2,2,Dhuli Moong Dal,1 kg,72,Not Applicable,2018-09-30 01:15:02.812202
320,389683,2,2,Grofers Mother's Choice Raw Peanuts,Curently Unavailable,58,Not Applicable,2018-09-30 01:15:04.690202
320,114408,2,2,Satyam Peanuts,500 gm,75,Not Applicable,2018-09-30 01:15:08.538502
