132,95769,2,3,Kellogg's Original & the Best Corn Flakes (Pouch),875 gm,209,Not Applicable,2018-09-30 21:31:56.452643
132,388639,2,3,Chakki Fresh Atta,"5 kg, 10 kg",245,Not Applicable,2018-09-30 21:31:56.579258
