2,B01K4F5KWS,1,2,"Tata Sampann Dal Tadka Masala, 100g",In Stock., 30.00,Not applicable,2018-10-01 02:25:15.495870
2,B01K4F6SHO,1,2,"Tata Sampann Besan, 1kg",In Stock.,000.00,Not applicable,2018-10-01 02:25:15.652086
2,B07DLGX4KK,1,2,"Tata Sampann Chinese Chutney, 100g",In Stock., 49.50,Not applicable,2018-10-01 02:25:15.833463
2,B01K4F3NPE,1,2,"Tata Sampann Moong Dal Split, 1kg",In Stock., 106.00,4.0 out of 5 stars,2018-10-01 02:25:15.909965
2,B01K4F7DMS,1,2,"Tata Sampann Kali Masoor, 1kg",In Stock.,000.00,Not applicable,2018-10-01 02:25:15.956828
2,B01K4F4G4Q,1,2,"Tata Sampann Masoor Dal, Whole, 1kg",In Stock., 78.00,Not applicable,2018-10-01 02:25:16.128696
2,B01N59O6RL,1,2,"Tata Sampann Pav Bhaji Masala, 100g",In Stock., 36.00,Not applicable,2018-10-01 02:25:16.436687
2,B01N0L50QX,1,2,"Tata Sampann Chicken Masala, 45g",In Stock., 19.00,Not applicable,2018-10-01 02:25:16.585524
2,B01K4F4QG4,1,2,"Tata Sampann Besan, 500g",In Stock.,000.00,3.8 out of 5 stars,2018-10-01 02:25:16.648011
2,B07BGCWY83,1,2,"Tata Sampann Organic Toor Dal, 500g",In Stock.,000.00,Not applicable,2018-10-01 02:25:16.705147
2,B01HBFVM94,1,2,"Tata Sampann Moong Dal Split, 500g",In Stock.,000.00,Not applicable,2018-10-01 02:25:16.775928
2,B01K4F59E2,1,2,"Tata Sampann Kitchen King Masala, 100g",In Stock., 35.00,3.8 out of 5 stars,2018-10-01 02:25:17.004045
2,B07BGCZCB3,1,2,"Tata Sampann Organic Masoor Dal, 500g",Currently Unavailable.,000.00,Not applicable,2018-10-01 02:25:17.066518
2,B01MQQDJ2K,1,2,"Tata Sampann Meat Masala, 45g",In Stock., 19.00,Not applicable,2018-10-01 02:25:17.113357
2,B01HBEUAI4,1,2,"Tata Salt Lite, Low Sodium, 1kg",In Stock., 28.00,Not applicable,2018-10-01 02:25:17.175842
