135,95769,2,3,Kellogg's Original & the Best Corn Flakes (Pouch),875 gm,209,Not Applicable,2018-09-30 21:36:48.043271
135,388639,2,3,Chakki Fresh Atta,"10 kg, 5 kg",245,Not Applicable,2018-09-30 21:36:48.144853
