238,114408,2,2,Satyam Peanuts,500 gm,75,Not Applicable,2018-09-29 16:44:10.714001
238,389683,2,2,Grofers Mother's Choice Raw Peanuts,Curently Unavailable,58,Not Applicable,2018-09-29 16:44:23.986001
238,375919,2,2,Dhuli Moong Dal,1 kg,72,Not Applicable,2018-09-29 16:44:30.500501
