318,389683,2,2,Grofers Mother's Choice Raw Peanuts,Curently Unavailable,58,Not Applicable,2018-09-30 01:10:06.771701
318,375919,2,2,Dhuli Moong Dal,1 kg,72,Not Applicable,2018-09-30 01:10:07.407901
318,114408,2,2,Satyam Peanuts,500 gm,75,Not Applicable,2018-09-30 01:10:09.451101
