200,B01K4F5FIC,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:00.466820
200,B01K4F4VXC,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:00.592621
200,B01K4F3W00,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:00.734022
200,B01K4F4G4Q,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:00.827622
200,B01HBFVM94,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:00.874423
200,B01K4F7DMS,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:00.921223
200,B01K4F5KWS,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:00.968023
200,B01K4F5KWS,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:01.030424
200,B01MQQDL4A,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:01.124024
200,B01K4F4VXC,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:01.155224
200,B01K4F62HK,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 12:09:01.217625
200,B07BGC5C1Z,1,1,"Tata Sampann Organic Chana Dal, 500g",In Stock., 68.00,Not applicable,2018-09-29 12:09:02.046430
200,B01MQQDJ2K,1,1,"Tata Sampann Meat Masala, 45g",In Stock., 38.00,4.2 out of 5 stars,2018-09-29 12:09:02.171231
200,B07DLBXGF1,1,1,"Tata Sampann Tamarind Date Chutney, 100g",In Stock., 44.00,Not applicable,2018-09-29 12:09:02.311632
200,B01K4F45LU,1,1,"Tata Sampann Chana Dal, 1kg",In Stock., 86.00,3.9 out of 5 stars,2018-09-29 12:09:02.686034
200,B01N59O6RL,1,1,"Tata Sampann Pav Bhaji Masala, 100g",Currently Unavailable.,000.00,Not applicable,2018-09-29 12:09:02.920036
