207,389683,2,2,Grofers Mother's Choice Raw Peanuts,Curently Unavailable,58,Not Applicable,2018-09-29 12:27:43.809435
207,114408,2,2,Satyam Peanuts,500 gm,75,Not Applicable,2018-09-29 12:27:44.561240
207,375919,2,2,Dhuli Moong Dal,1 kg,72,Not Applicable,2018-09-29 12:27:44.859642
