376,375919,2,2,Dhuli Moong Dal,1 kg,81,Not Applicable,2018-09-30 16:55:53.312000
376,114408,2,2,Satyam Peanuts,500 gm,66,Not Applicable,2018-09-30 16:55:53.451000
376,389683,2,2,Grofers Mother's Choice Raw Peanuts,Curently Unavailable,66,Not Applicable,2018-09-30 16:55:53.586000
