284,375919,2,2,Dhuli Moong Dal,1 kg,72,Not Applicable,2018-09-29 19:42:58.065025
284,389683,2,2,Grofers Mother's Choice Raw Peanuts,Curently Unavailable,58,Not Applicable,2018-09-29 19:42:58.153025
284,114408,2,2,Satyam Peanuts,500 gm,75,Not Applicable,2018-09-29 19:42:58.252825
